VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,extra,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,2023-06-30 10:42:53,2023-06-30 12:03:57,1.0,2.22,1.0,N,156,19,Credit Card,0.0,5.577514455660861,0.0,1.0,25.2,2.5,0.0
1,2023-06-28 21:41:52,2023-06-28 22:09:01,1.0,3.45,1.0,N,236,182,Credit Card,1.0,7.120650808996063,0.0,1.0,30.6,2.5,0.0
1,2023-06-30 19:36:45,2023-06-30 19:42:56,1.0,10.67,1.0,N,127,109,Credit Card,7.5,13.277292859504296,6.55,1.0,73.56,2.5,1.75
0,2023-06-30 10:02:50,2023-06-30 09:45:18,0.0,0.5,1.0,N,229,240,Cash,2.5,0.1252947248835184,0.0,1.0,9.8,2.5,0.0
1,2023-06-30 07:00:49,2023-06-30 07:29:51,1.0,1.78,1.0,N,74,264,Credit Card,0.0,0.0959647678344405,0.0,1.0,15.4,2.5,0.0
1,2023-06-29 14:35:44,2023-06-29 14:24:21,1.0,10.56,1.0,N,59,107,Cash,5.0,0.9368860083478486,6.55,1.0,64.75,2.5,0.0
1,2023-06-30 19:44:09,2023-06-30 20:40:31,1.0,2.17,1.0,N,83,76,Cash,2.5,4.633026690289756,0.0,1.0,19.3,2.5,0.0
1,2023-06-28 19:44:38,2023-06-28 20:04:46,1.0,1.62,1.0,N,148,31,Credit Card,1.0,4.621993687621224,0.0,1.0,18.0,2.5,0.0
0,2023-06-29 17:53:47,2023-06-29 16:46:57,1.0,3.4,1.0,N,132,242,Credit Card,5.0,7.58934647079976,0.0,1.0,40.8,2.5,0.0
1,2023-06-29 18:22:03,2023-06-29 18:07:58,2.0,1.64,1.0,N,264,67,Credit Card,2.5,6.887406456766511,0.0,1.0,24.13,2.5,0.0
0,2023-06-29 18:26:47,2023-06-29 18:15:47,1.0,2.2,1.0,N,26,47,Credit Card,5.0,8.723719217007476,0.0,1.0,22.4,2.5,0.0
1,2023-06-29 23:18:58,2023-06-29 22:32:29,1.0,0.73,1.0,N,122,253,Credit Card,1.0,2.8428799579188646,0.0,1.0,12.96,2.5,0.0
1,2023-06-29 21:11:29,2023-06-29 20:47:47,1.0,2.92,1.0,N,161,22,Credit Card,1.0,7.024396826258056,0.0,1.0,27.5,2.5,0.0
0,2023-06-28 18:16:26,2023-06-28 18:49:47,1.0,1.7,1.0,N,206,178,Credit Card,5.0,5.999086583923183,0.0,1.0,19.78,2.5,0.0
0,2023-06-29 14:18:11,2023-06-29 14:09:47,1.0,2.9,1.0,N,80,139,Credit Card,2.5,7.942250741296013,0.0,1.0,38.0,2.5,0.0
1,2023-06-30 00:46:20,2023-06-30 01:02:10,1.0,3.83,1.0,N,36,186,Credit Card,1.0,3.631509429812662,0.0,1.0,27.44,2.5,0.0
1,2023-06-29 23:00:15,2023-06-29 23:32:56,2.0,2.78,1.0,N,161,17,Credit Card,1.0,5.65362763032376,0.0,1.0,23.3,2.5,0.0
1,2023-06-29 01:03:19,2023-06-29 00:40:50,1.0,3.33,1.0,N,200,156,Cash,1.0,0.7437523071937402,0.0,1.0,28.3,2.5,0.0
1,2023-06-29 09:16:21,2023-06-29 09:44:48,1.0,0.42,1.0,N,93,114,Credit Card,0.0,5.815643308433981,0.0,1.0,12.0,2.5,0.0
1,2023-06-28 23:57:18,2023-06-29 01:27:52,1.0,16.43,1.0,N,93,61,Credit Card,1.0,4.214540284054663,0.0,1.0,73.75,0.0,1.75
0,2023-06-30 11:38:28,2023-06-30 12:42:01,0.0,1.1,1.0,N,90,11,Cash,2.5,0.6352690714741582,0.0,1.0,11.9,2.5,0.0
0,2023-06-30 22:08:15,2023-06-30 22:50:21,1.0,1.3,1.0,N,80,148,Credit Card,3.5,1.5898080929666585,0.0,1.0,15.7,2.5,0.0
1,2023-06-28 19:04:06,2023-06-28 20:12:47,3.0,0.31,1.0,N,264,130,Credit Card,2.5,4.865265612709946,0.0,1.0,14.17,2.5,0.0
1,2023-06-30 19:27:51,2023-06-30 21:30:17,5.0,2.08,1.0,N,195,182,Credit Card,1.0,5.482567489039194,0.0,1.0,19.68,2.5,0.0
0,2023-06-29 19:50:32,2023-06-29 21:36:25,1.0,0.9,1.0,N,179,62,Credit Card,3.5,2.4374335432212684,0.0,1.0,15.6,2.5,0.0
1,2023-06-29 13:01:30,2023-06-29 13:47:20,1.0,1.81,1.0,N,80,260,Credit Card,0.0,7.129746743620174,0.0,1.0,19.32,2.5,0.0
1,2023-06-28 19:07:13,2023-06-28 19:32:46,1.0,2.46,1.0,N,126,142,Credit Card,2.5,8.151151363635137,0.0,1.0,24.0,2.5,0.0
0,2023-06-28 16:19:06,2023-06-28 16:45:19,1.0,0.8,1.0,Y,9,244,Cash,5.0,0.7338199265803369,0.0,1.0,20.0,2.5,0.0
0,2023-06-30 06:25:57,2023-06-30 06:01:09,1.0,1.6,1.0,N,85,83,Credit Card,3.5,0.7473879521178878,0.0,1.0,15.0,2.5,0.0
1,2023-06-29 11:12:58,2023-06-29 10:33:36,1.0,0.87,1.0,N,5,148,Credit Card,0.0,6.415193736043559,0.0,1.0,15.12,2.5,0.0
1,2023-06-30 08:40:07,2023-06-30 07:31:07,1.0,1.01,1.0,N,214,262,Credit Card,0.0,4.279078628825109,0.0,1.0,15.12,2.5,0.0
1,2023-06-30 09:38:22,2023-06-30 10:40:42,1.0,0.76,1.0,N,174,165,Credit Card,0.0,8.026440838157246,0.0,1.0,15.47,2.5,0.0
1,2023-06-28 22:12:42,2023-06-28 23:15:36,1.0,2.82,1.0,N,96,251,Credit Card,1.0,6.385369287309874,0.0,1.0,24.72,2.5,0.0
1,2023-06-29 23:11:19,2023-06-30 00:41:25,1.0,4.5,1.0,N,139,122,Credit Card,1.0,6.578967110470369,0.0,1.0,31.74,2.5,0.0
0,2023-06-28 19:16:59,2023-06-28 18:33:28,0.0,2.9,1.0,N,164,10,Credit Card,5.0,4.726251525702601,0.0,1.0,25.1,2.5,0.0
1,2023-06-30 16:56:11,2023-06-30 17:14:26,1.0,0.7,1.0,N,159,3,Credit Card,2.5,3.7407663442791375,0.0,1.0,20.58,2.5,0.0
1,2023-06-28 21:17:20,2023-06-28 22:44:22,1.0,0.84,1.0,N,83,181,Credit Card,1.0,2.384234970549774,0.0,1.0,13.5,2.5,0.0
1,2023-06-28 22:39:59,2023-06-29 00:45:52,1.0,30.46,4.0,N,145,199,Cash,1.0,0.5804194373670835,19.3,1.0,177.95,0.0,1.75
1,2023-06-29 06:51:10,2023-06-29 08:06:23,1.0,3.1,1.0,N,100,215,Credit Card,0.0,7.843705765666421,0.0,1.0,34.44,2.5,0.0
1,2023-06-28 22:31:39,2023-06-28 22:52:16,1.0,1.5,1.0,N,83,217,Credit Card,1.0,6.153129104580648,0.0,1.0,17.7,2.5,0.0
1,2023-06-29 18:12:43,2023-06-29 17:37:02,1.0,0.94,1.0,N,91,26,Credit Card,2.5,3.3635346486839235,0.0,1.0,17.28,2.5,0.0
1,2023-06-30 01:03:46,2023-06-30 00:53:46,1.0,1.22,1.0,N,154,192,Credit Card,1.0,1.4084964638230415,0.0,1.0,13.6,2.5,0.0
0,2023-06-29 22:03:43,2023-06-29 22:35:23,2.0,3.4,1.0,N,139,171,Credit Card,3.5,6.1432030225251975,0.0,1.0,34.8,2.5,0.0
1,2023-06-29 20:43:41,2023-06-29 20:31:17,2.0,6.21,1.0,N,39,55,Credit Card,1.0,7.304162049014781,0.0,1.0,41.4,2.5,0.0
1,2023-06-29 12:56:12,2023-06-29 14:18:10,1.0,0.97,1.0,N,83,92,Credit Card,0.0,4.200116522663554,0.0,1.0,15.3,2.5,0.0
1,2023-06-29 10:12:46,2023-06-29 09:43:18,1.0,10.29,1.0,N,222,83,Credit Card,5.0,16.797830758041183,0.0,1.0,79.25,0.0,1.75
0,2023-06-30 23:01:30,2023-06-30 23:09:29,1.0,1.9,1.0,N,232,250,Credit Card,3.5,4.34679466474975,0.0,1.0,17.4,2.5,0.0
1,2023-06-29 21:25:47,2023-06-29 22:32:55,2.0,3.67,1.0,N,231,247,Credit Card,1.0,8.810341121030936,0.0,1.0,29.76,2.5,0.0
1,2023-06-29 22:21:36,2023-06-29 21:00:34,1.0,2.58,1.0,N,91,8,Credit Card,1.0,5.830294210703993,0.0,1.0,24.5,2.5,0.0
1,2023-06-29 23:07:33,2023-06-29 23:42:47,1.0,0.83,1.0,N,121,6,Credit Card,1.0,1.1461606796212869,0.0,1.0,12.9,2.5,0.0
0,2023-06-30 00:46:07,2023-06-29 23:34:59,1.0,1.3,1.0,N,164,215,Credit Card,3.5,4.429353993862671,0.0,1.0,18.0,2.5,0.0
1,2023-06-30 15:35:19,2023-06-30 14:39:18,1.0,1.4,1.0,N,246,22,Credit Card,0.0,4.688531602694569,0.0,1.0,17.64,2.5,0.0
1,2023-06-30 19:36:10,2023-06-30 19:42:10,1.0,1.87,1.0,N,149,51,Credit Card,2.5,3.78914141520422,0.0,1.0,19.4,2.5,0.0
0,2023-06-30 16:55:02,2023-06-30 16:13:45,1.0,1.2,1.0,N,43,195,Credit Card,5.0,5.373624624105938,0.0,1.0,18.1,2.5,0.0
1,2023-06-30 16:24:37,2023-06-30 17:10:23,2.0,10.77,1.0,N,146,216,Credit Card,7.5,15.197402896910049,6.55,1.0,77.76,2.5,1.75
1,2023-06-29 16:14:33,2023-06-29 16:29:59,1.0,24.39,2.0,N,21,86,Credit Card,5.0,7.702150041709251,6.55,1.0,92.3,2.5,1.75
0,2023-06-30 01:07:41,2023-06-30 00:30:43,1.0,1.3,1.0,N,170,78,Credit Card,3.5,4.394216958875506,0.0,1.0,14.3,2.5,0.0
1,2023-06-29 00:45:18,2023-06-29 01:06:00,1.0,4.35,1.0,N,95,36,Credit Card,1.0,5.104348043653674,0.0,1.0,30.48,2.5,0.0
0,2023-06-28 17:42:07,2023-06-28 18:29:20,1.0,0.4,1.0,N,231,161,Credit Card,5.0,8.210217968068353,0.0,1.0,16.0,2.5,0.0
1,2023-06-29 17:06:28,2023-06-29 16:35:09,1.0,1.38,1.0,N,37,33,Credit Card,2.5,6.376771366098435,0.0,1.0,20.64,2.5,0.0
1,2023-06-29 06:08:26,2023-06-29 06:28:48,3.0,3.7,1.0,N,27,79,Cash,0.0,2.81243510201159,0.0,1.0,21.7,2.5,0.0
1,2023-06-30 16:57:51,2023-06-30 16:50:46,1.0,5.39,1.0,N,261,257,Cash,2.5,3.85771279330358,0.0,1.0,27.3,0.0,0.0
1,2023-06-29 22:37:06,2023-06-29 22:35:53,6.0,1.35,1.0,N,184,1,Credit Card,1.0,8.634605648076963,0.0,1.0,21.38,2.5,0.0
0,2023-06-29 20:28:36,2023-06-29 20:43:19,1.0,1.9,1.0,N,225,249,Credit Card,3.5,3.0333510685787965,0.0,1.0,20.1,2.5,0.0
1,2023-06-29 19:24:54,2023-06-29 20:54:04,1.0,1.1,1.0,N,137,142,Credit Card,1.0,5.629720347971697,0.0,1.0,16.77,2.5,0.0
1,2023-06-29 00:26:42,2023-06-29 00:48:43,1.0,2.82,1.0,N,22,143,Credit Card,1.0,5.6178784644014845,0.0,1.0,21.2,2.5,0.0
1,2023-06-28 16:45:29,2023-06-28 16:41:15,2.0,0.78,1.0,N,39,173,Credit Card,2.5,4.798480036242392,0.0,1.0,18.12,2.5,0.0
1,2023-06-30 12:47:31,2023-06-30 13:34:35,1.0,11.53,1.0,N,83,217,Credit Card,5.0,1.4816945902899314,6.55,1.0,65.45,2.5,0.0
1,2023-06-29 13:17:48,2023-06-29 12:41:07,1.0,9.8,1.0,N,66,225,Credit Card,0.0,15.042184505858756,6.55,1.0,65.82,2.5,0.0
1,2023-06-29 10:50:28,2023-06-29 11:01:34,1.0,2.06,1.0,N,170,118,Credit Card,0.0,3.44886069896538,0.0,1.0,18.38,2.5,0.0
1,2023-06-28 22:03:09,2023-06-28 22:53:10,2.0,7.14,1.0,N,220,32,Credit Card,1.0,7.436806690735267,0.0,1.0,44.04,2.5,0.0
1,2023-06-30 16:53:49,2023-06-30 17:36:14,2.0,7.17,1.0,N,62,62,Credit Card,7.5,18.54385279584131,6.55,1.0,65.0,0.0,1.75
1,2023-06-30 12:43:44,2023-06-30 14:02:45,1.0,1.56,1.0,N,1,163,Credit Card,0.0,7.067224350014408,0.0,1.0,21.0,2.5,0.0
1,2023-06-28 20:00:28,2023-06-28 18:42:36,2.0,3.89,1.0,N,37,263,Credit Card,2.5,6.214951322460019,0.0,1.0,32.4,2.5,0.0
1,2023-06-29 00:32:47,2023-06-29 00:31:19,1.0,1.66,1.0,N,172,41,Credit Card,1.0,5.034700149481633,0.0,1.0,15.6,2.5,0.0
1,2023-06-30 14:04:01,2023-06-30 14:57:04,1.0,0.54,1.0,N,29,261,Credit Card,0.0,4.791781284963877,0.0,1.0,12.6,2.5,0.0
1,2023-06-29 09:11:53,2023-06-29 10:05:26,1.0,1.65,1.0,N,197,194,Credit Card,0.0,5.568195809750047,0.0,1.0,16.8,2.5,0.0
0,2023-06-28 20:31:33,2023-06-28 21:10:58,1.0,1.9,1.0,N,162,252,Cash,3.5,2.6728987474087216,0.0,1.0,15.7,2.5,0.0
0,2023-06-29 13:26:37,2023-06-29 14:52:50,1.0,0.9,1.0,N,37,36,Credit Card,2.5,7.193840631984196,0.0,1.0,14.3,2.5,0.0
1,2023-06-28 19:35:10,2023-06-28 18:20:07,1.0,1.59,1.0,N,6,30,Credit Card,2.5,4.32072951761953,0.0,1.0,19.6,2.5,0.0
1,2023-06-30 23:25:05,2023-06-30 23:08:06,,6.95,,,43,207,Wallet,0.0,4.491988348441472,0.0,1.0,28.75,,
1,2023-06-30 17:01:07,2023-06-30 17:20:40,1.0,1.74,1.0,N,120,258,Credit Card,2.5,5.184061243713363,0.0,1.0,23.25,2.5,0.0
1,2023-06-30 06:05:00,2023-06-30 07:57:57,1.0,1.23,1.0,N,184,67,Credit Card,0.0,5.241068854551963,0.0,1.0,16.38,2.5,0.0
1,2023-06-29 20:06:24,2023-06-29 21:17:08,1.0,1.58,1.0,N,24,94,Credit Card,1.0,3.205992869501396,0.0,1.0,17.0,2.5,0.0
1,2023-06-29 15:45:32,2023-06-29 15:09:00,2.0,1.88,1.0,N,201,233,Credit Card,0.0,7.802783785937926,0.0,1.0,21.84,2.5,0.0
0,2023-06-29 07:42:15,2023-06-29 06:24:23,1.0,2.4,1.0,N,96,239,Credit Card,2.5,5.6356553590918566,0.0,1.0,21.0,2.5,0.0
1,2023-06-29 14:54:38,2023-06-29 16:31:02,2.0,0.79,1.0,N,98,200,Credit Card,0.0,5.388513802584824,0.0,1.0,21.84,2.5,0.0
1,2023-06-28 19:34:27,2023-06-28 18:12:14,1.0,2.12,1.0,N,190,64,Credit Card,2.5,2.8917982745195614,0.0,1.0,24.31,2.5,0.0
1,2023-06-29 08:50:53,2023-06-29 09:26:42,1.0,2.33,1.0,N,195,80,Credit Card,0.0,6.847068951268735,0.0,1.0,21.6,2.5,0.0
0,2023-06-28 17:14:24,2023-06-28 17:23:18,1.0,1.0,1.0,N,37,96,Credit Card,5.0,3.652388691973661,0.0,1.0,17.3,2.5,0.0
1,2023-06-29 20:02:59,2023-06-29 20:41:35,1.0,2.29,1.0,N,107,29,Credit Card,1.0,5.663359002154462,0.0,1.0,22.2,2.5,0.0
1,2023-06-29 19:27:34,2023-06-29 18:08:08,1.0,3.52,1.0,N,30,78,Credit Card,2.5,11.057281903506002,0.0,1.0,39.1,2.5,0.0
1,2023-06-28 20:55:27,2023-06-28 20:44:06,1.0,14.45,1.0,N,119,165,Credit Card,1.0,13.321315243590202,0.0,1.0,70.86,0.0,1.75
1,2023-06-28 19:28:06,2023-06-28 19:17:30,1.0,1.32,1.0,N,96,143,Credit Card,2.5,8.159375009095296,0.0,1.0,19.8,2.5,0.0
0,2023-06-30 00:12:36,2023-06-30 01:08:00,1.0,2.1,1.0,N,156,261,Credit Card,3.5,6.319969643765552,0.0,1.0,20.5,2.5,0.0
1,2023-06-30 15:51:13,2023-06-30 17:24:16,2.0,3.37,1.0,N,69,199,Cash,2.5,1.436224906485824,0.0,1.0,27.0,2.5,0.0
1,2023-06-29 13:19:11,2023-06-29 13:48:33,1.0,3.1,1.0,N,17,11,Credit Card,0.0,8.451521394340054,0.0,1.0,28.56,2.5,0.0
1,2023-06-30 16:20:50,2023-06-30 17:08:13,1.0,0.81,1.0,N,59,6,Credit Card,2.5,3.944044665725873,0.0,1.0,18.12,2.5,0.0
1,2023-06-29 18:50:00,2023-06-29 18:32:38,3.0,0.3,1.0,N,229,194,Credit Card,2.5,2.4079260700009995,0.0,1.0,13.3,2.5,0.0
1,2023-06-29 08:34:58,2023-06-29 08:29:44,1.0,0.95,1.0,N,2,243,Credit Card,0.0,4.049395301288852,0.0,1.0,13.44,2.5,0.0
1,2023-06-30 21:04:54,2023-06-30 21:06:52,1.0,18.85,2.0,N,95,247,Credit Card,0.0,17.057847955144894,6.55,1.0,98.41,2.5,1.75
1,2023-06-30 18:16:52,2023-06-30 18:01:07,2.0,2.01,1.0,N,231,248,Cash,2.5,1.7488958599032962,0.0,1.0,20.7,2.5,0.0
1,2023-06-30 10:47:47,2023-06-30 09:22:02,1.0,0.91,1.0,N,202,142,Credit Card,0.0,8.469097155419451,0.0,1.0,17.29,2.5,0.0
0,2023-06-30 13:31:30,2023-06-30 13:25:45,1.0,0.4,1.0,N,30,72,Credit Card,2.5,2.540635691233581,0.0,1.0,10.9,2.5,0.0
1,2023-06-28 20:30:20,2023-06-28 21:00:29,1.0,2.04,1.0,N,62,132,Credit Card,1.0,5.239067090915578,0.0,1.0,19.58,2.5,0.0
1,2023-06-30 11:59:57,2023-06-30 10:32:58,2.0,0.03,1.0,N,99,168,Cash,0.0,0.0950240736188839,0.0,1.0,7.0,2.5,0.0
0,2023-06-29 13:03:02,2023-06-29 14:40:45,1.0,1.1,1.0,N,96,108,Credit Card,2.5,5.806254794551355,0.0,1.0,21.8,2.5,0.0
1,2023-06-30 23:16:22,2023-07-01 00:04:28,1.0,1.85,1.0,N,140,200,Cash,1.0,4.911497652383087,0.0,1.0,18.5,2.5,0.0
1,2023-06-28 22:21:56,2023-06-28 22:04:07,1.0,3.61,1.0,N,210,37,Credit Card,1.0,10.01950143345251,0.0,1.0,33.12,2.5,0.0
1,2023-06-28 18:04:51,2023-06-28 18:38:00,1.0,0.75,1.0,N,5,112,Cash,2.5,1.702713969840581,0.0,1.0,12.3,2.5,0.0
0,2023-06-29 21:34:20,2023-06-29 20:39:59,2.0,6.4,1.0,N,227,198,Credit Card,3.5,6.60084210545159,6.55,1.0,45.15,2.5,0.0
1,2023-06-29 17:46:35,2023-06-29 18:52:58,3.0,9.27,1.0,N,89,58,Credit Card,7.5,13.801176287202937,6.55,1.0,81.8,2.5,1.75
1,2023-06-30 05:53:04,2023-06-30 06:24:37,1.0,7.06,1.0,N,242,86,Credit Card,1.0,10.226512674216202,0.0,1.0,44.88,2.5,0.0
1,2023-06-29 13:13:30,2023-06-29 13:39:59,1.0,1.24,1.0,N,60,234,Credit Card,0.0,4.897707700043883,0.0,1.0,19.1,2.5,0.0
0,2023-06-30 17:34:47,2023-06-30 18:24:36,1.0,1.0,1.0,N,125,60,Credit Card,5.0,5.28979659054388,0.0,1.0,17.8,2.5,0.0
1,2023-06-30 22:33:22,2023-06-30 23:22:57,1.0,10.07,1.0,N,10,7,Credit Card,1.0,14.336478567900016,0.0,1.0,62.52,2.5,0.0
1,2023-06-30 19:39:56,2023-06-30 20:39:53,,1.32,,,215,118,Wallet,0.0,1.7557600533328417,0.0,1.0,18.13,,
1,2023-06-28 17:29:32,2023-06-28 17:49:44,4.0,20.06,2.0,N,5,26,UPI,5.0,1.8829355365946991,6.55,1.0,87.3,2.5,1.75
1,2023-06-28 21:14:24,2023-06-28 21:33:56,2.0,1.33,1.0,N,178,181,Cash,1.0,4.601597837722322,0.0,1.0,14.3,2.5,0.0
1,2023-06-30 03:07:39,2023-06-30 04:09:19,1.0,4.78,1.0,N,219,44,Credit Card,1.0,5.813179703540124,0.0,1.0,31.74,2.5,0.0
1,2023-06-29 11:29:43,2023-06-29 12:06:01,1.0,2.4,1.0,N,189,23,Credit Card,0.0,8.269144680679368,0.0,1.0,21.0,2.5,0.0
1,2023-06-29 11:59:41,2023-06-29 11:11:09,2.0,0.88,1.0,N,59,74,Cash,0.0,0.2501244541547953,0.0,1.0,18.2,2.5,0.0
0,2023-06-29 10:33:55,2023-06-29 11:46:53,2.0,24.3,5.0,N,219,184,Cash,0.0,1.2950728744581437,19.3,1.0,145.3,0.0,0.0
1,2023-06-29 11:22:21,2023-06-29 11:48:53,1.0,0.99,1.0,N,45,223,Cash,0.0,3.5229175977660643,0.0,1.0,16.1,2.5,0.0
1,2023-06-28 23:05:53,2023-06-29 00:00:17,1.0,8.72,1.0,N,73,230,Cash,1.0,4.126438329466778,0.0,1.0,49.3,2.5,0.0
1,2023-06-30 06:43:08,2023-06-30 05:51:00,1.0,0.91,1.0,N,12,259,Credit Card,0.0,3.918667377614332,0.0,1.0,15.75,2.5,0.0
1,2023-06-30 17:39:13,2023-06-30 19:15:13,1.0,1.0,1.0,N,135,221,Credit Card,2.5,3.5813524334531985,0.0,1.0,20.64,2.5,0.0
1,2023-06-30 15:12:00,2023-06-30 14:45:46,1.0,18.83,4.0,N,243,135,Credit Card,0.0,17.533680325199796,0.0,1.0,139.55,0.0,1.75
1,2023-06-30 17:49:55,2023-06-30 18:13:53,3.0,17.25,2.0,N,103,102,Credit Card,5.0,17.762481188664676,6.55,1.0,104.41,2.5,1.75
1,2023-06-30 23:04:24,2023-06-30 23:00:20,1.0,1.12,1.0,N,71,151,Credit Card,1.0,3.8063164743841886,0.0,1.0,17.16,2.5,0.0
0,2023-06-30 19:06:20,2023-06-30 18:34:45,0.0,1.8,1.0,N,196,201,Credit Card,5.0,0.6020075711767675,0.0,1.0,22.1,2.5,0.0
1,2023-06-30 02:43:38,2023-06-30 02:20:30,1.0,0.83,1.0,N,236,166,Credit Card,1.0,2.6846165634581807,0.0,1.0,14.4,2.5,0.0
1,2023-06-29 16:25:58,2023-06-29 16:49:03,1.0,2.39,1.0,N,21,264,Credit Card,0.0,8.771387654561028,0.0,1.0,25.2,2.5,0.0
1,2023-06-30 19:11:56,2023-06-30 19:17:48,2.0,0.7,1.0,N,94,150,Credit Card,2.5,7.00810242568555,0.0,1.0,13.92,2.5,0.0
0,2023-06-28 20:42:16,2023-06-28 21:17:32,1.0,1.9,1.0,N,44,199,Credit Card,5.0,0.938659910585723,0.0,1.0,21.42,2.5,0.0
1,2023-06-28 17:44:29,2023-06-28 17:09:16,1.0,1.53,1.0,N,246,126,Credit Card,2.5,9.850489048420108,0.0,1.0,24.18,2.5,0.0
1,2023-06-30 16:21:30,2023-06-30 17:07:21,1.0,0.71,1.0,N,264,188,Credit Card,2.5,4.647176790987759,0.0,1.0,14.3,2.5,0.0
1,2023-06-28 21:52:14,2023-06-28 22:45:34,5.0,3.42,1.0,N,213,115,Cash,6.0,3.8235654882828953,0.0,1.0,25.55,0.0,1.75
1,2023-06-28 19:23:56,2023-06-28 19:23:41,1.0,1.92,1.0,N,199,21,Credit Card,2.5,6.963984638215718,0.0,1.0,24.84,2.5,0.0
1,2023-06-30 03:29:52,2023-06-30 02:57:00,1.0,13.5,2.0,N,168,204,Credit Card,0.0,20.19880950201947,0.0,1.0,94.25,2.5,1.75
1,2023-06-29 14:18:47,2023-06-29 14:15:21,3.0,1.64,1.0,N,261,10,Credit Card,0.0,6.812451984912464,0.0,1.0,20.16,2.5,0.0
0,2023-06-28 18:19:08,2023-06-28 18:48:32,1.0,8.9,1.0,N,222,254,Credit Card,11.75,14.898159123699346,6.55,1.0,67.68,2.5,1.75
1,2023-06-28 17:34:17,2023-06-28 17:56:12,1.0,0.88,1.0,N,232,81,Credit Card,2.5,6.474017533676512,0.0,1.0,22.32,2.5,0.0
1,2023-06-29 11:56:19,2023-06-29 12:54:22,1.0,3.02,1.0,N,165,21,Credit Card,0.0,8.667075571677245,0.0,1.0,33.6,2.5,0.0
1,2023-06-30 10:36:26,2023-06-30 10:10:06,2.0,7.46,1.0,N,184,225,Cash,0.0,3.5100512674064435,0.0,1.0,49.0,2.5,0.0
1,2023-06-28 22:44:41,2023-06-28 22:21:19,1.0,3.19,1.0,N,219,88,Credit Card,1.0,6.664789289633937,0.0,1.0,27.24,2.5,0.0
1,2023-06-29 16:11:51,2023-06-29 15:10:37,1.0,1.62,1.0,N,226,66,Credit Card,0.0,6.542698929401995,0.0,1.0,23.34,2.5,0.0
1,2023-06-29 23:57:42,2023-06-29 23:25:03,4.0,0.61,1.0,N,117,91,Credit Card,1.0,2.3809235508493405,0.0,1.0,14.96,2.5,0.0
1,2023-06-30 14:24:53,2023-06-30 13:27:29,1.0,1.61,1.0,N,189,114,Credit Card,0.0,5.126663533961864,0.0,1.0,21.84,2.5,0.0
0,2023-06-30 22:59:47,2023-06-30 23:47:00,2.0,2.1,1.0,N,105,163,Credit Card,3.5,1.7116483664796656,0.0,1.0,17.1,2.5,0.0
1,2023-06-30 14:18:42,2023-06-30 14:10:33,2.0,0.92,1.0,N,99,42,Credit Card,0.0,5.4553497310293935,0.0,1.0,13.2,2.5,0.0
1,2023-06-28 20:21:57,2023-06-28 21:03:18,1.0,1.45,1.0,N,255,163,Credit Card,1.0,5.848275365780541,0.0,1.0,17.25,2.5,0.0
1,2023-06-28 17:19:50,2023-06-28 16:35:30,1.0,2.45,1.0,N,182,155,Credit Card,2.5,5.6985483630484,0.0,1.0,30.6,2.5,0.0
1,2023-06-29 11:50:51,2023-06-29 11:30:54,1.0,0.41,1.0,N,250,86,Cash,0.0,0.7019945826913965,0.0,1.0,9.8,2.5,0.0
1,2023-06-29 19:20:36,2023-06-29 20:27:08,1.0,0.98,1.0,N,203,163,Credit Card,2.5,5.182929894010695,0.0,1.0,19.63,2.5,0.0
1,2023-06-29 09:00:30,2023-06-29 08:23:55,,1.64,,,171,161,Wallet,0.0,4.006179204072449,0.0,1.0,19.55,,
1,2023-06-30 07:34:09,2023-06-30 09:10:33,1.0,1.43,1.0,N,68,17,Credit Card,0.0,6.995689957768848,0.0,1.0,15.3,2.5,0.0
0,2023-06-29 10:27:02,2023-06-29 10:24:57,1.0,1.3,1.0,N,30,123,Credit Card,2.5,5.422810944093912,0.0,1.0,14.9,2.5,0.0
0,2023-06-29 08:23:05,2023-06-29 06:36:55,1.0,1.1,1.0,N,188,168,Credit Card,2.5,3.7087206527157615,0.0,1.0,14.85,2.5,0.0
1,2023-06-29 21:42:40,2023-06-29 22:04:04,1.0,7.56,1.0,N,32,19,Credit Card,1.0,11.768232762667964,6.55,1.0,52.74,2.5,0.0
1,2023-06-30 08:34:41,2023-06-30 10:05:23,1.0,1.13,1.0,N,13,87,Credit Card,0.0,1.3768681301125707,0.0,1.0,14.0,2.5,0.0
1,2023-06-29 09:44:03,2023-06-29 09:08:38,1.0,2.03,1.0,N,234,45,Credit Card,0.0,5.331183334557784,0.0,1.0,23.52,2.5,0.0
1,2023-06-29 06:31:38,2023-06-29 07:58:04,1.0,2.35,1.0,N,239,10,Credit Card,0.0,6.974706525094453,0.0,1.0,19.3,2.5,0.0
1,2023-06-29 13:00:03,2023-06-29 14:25:46,1.0,2.55,1.0,N,10,48,Credit Card,0.0,10.1669183973662,0.0,1.0,32.76,2.5,0.0
1,2023-06-29 20:36:01,2023-06-29 22:26:46,1.0,11.82,1.0,N,155,113,Cash,1.0,3.162438942231706,0.0,1.0,56.25,0.0,1.75
